BagasChrzmy,Pop Punk di pagi hari bagus buat kesehatan mental,Pop Punk di pagi hari bagus buat kesehatan mental,pop punk di pagi hari bagus buat kesehatan mental,"['pop', 'punk', 'di', 'pagi', 'hari', 'bagus', 'buat', 'kesehatan', 'mental']","['pop', 'punk', 'pagi', 'hari', 'bagus', 'buat', 'kesehatan', 'mental']",pop punk pagi hari bagus buat sehat mental
ijoahae,@maudlinamida @worksfess Bertahun2 bertahan karena butuh tp akhirnya resign juga 🥲 kesehatan mental juga penting ges.,Bertahun bertahan karena butuh tp akhirnya resign juga kesehatan mental juga penting ges,bertahun bertahan karena butuh tp akhirnya resign juga kesehatan mental juga penting ges,"['bertahun', 'bertahan', 'karena', 'butuh', 'tp', 'akhirnya', 'resign', 'juga', 'kesehatan', 'mental', 'juga', 'penting', 'ges']","['bertahun', 'bertahan', 'butuh', 'tp', 'akhirnya', 'resign', 'kesehatan', 'mental', 'penting', 'ges']",tahun tahan butuh tp akhir resign sehat mental penting ges
morecaffeins,Klo kata mas ray mengganggu kesehatan mental https://t.co/xc0Hk4vQqB,Klo kata mas ray mengganggu kesehatan mental,klo kata mas ray mengganggu kesehatan mental,"['klo', 'kata', 'mas', 'ray', 'mengganggu', 'kesehatan', 'mental']","['klo', 'kata', 'mas', 'ray', 'mengganggu', 'kesehatan', 'mental']",klo kata mas ray ganggu sehat mental
NcinCuan,"drtd baca TL isinya rata"" soal kesehatan mental, ky'nya ini pertanda kl kesehatan mental eike sedang tidak baik"" saja 😆",drtd baca TL isinya rata soal kesehatan mental ky nya ini pertanda kl kesehatan mental eike sedang tidak baik saja,drtd baca tl isinya rata soal kesehatan mental ky nya ini pertanda kl kesehatan mental eike sedang tidak baik saja,"['drtd', 'baca', 'tl', 'isinya', 'rata', 'soal', 'kesehatan', 'mental', 'ky', 'nya', 'ini', 'pertanda', 'kl', 'kesehatan', 'mental', 'eike', 'sedang', 'tidak', 'baik', 'saja']","['drtd', 'baca', 'tl', 'isinya', 'rata', 'soal', 'kesehatan', 'mental', 'ky', 'nya', 'pertanda', 'kl', 'kesehatan', 'mental', 'eike', 'sedang', 'baik']",drtd baca tl isi rata soal sehat mental ky nya tanda kl sehat mental eike sedang baik
kompasiana,"Mengenal Daydreaming dan Manfaatnya, Melamun Bermanfaat bagi Kesehatan Mental Lho https://t.co/7nEe2niiWk",Mengenal Daydreaming dan Manfaatnya Melamun Bermanfaat bagi Kesehatan Mental Lho,mengenal daydreaming dan manfaatnya melamun bermanfaat bagi kesehatan mental lho,"['mengenal', 'daydreaming', 'dan', 'manfaatnya', 'melamun', 'bermanfaat', 'bagi', 'kesehatan', 'mental', 'lho']","['mengenal', 'daydreaming', 'manfaatnya', 'melamun', 'bermanfaat', 'kesehatan', 'mental', 'lho']",kenal daydreaming manfaat lamun manfaat sehat mental lho
oceanzyx,@Askrlfess batasin komunikasi sma dia aja trs jgn kmu bls lg klo dia ngedm apa chat kmukesehatan mental kamu lebih penting sih nder,batasin komunikasi sma dia aja trs jgn kmu bls lg klo dia ngedm apa chat kmukesehatan mental kamu lebih penting sih nder,batasin komunikasi sma dia aja trs jgn kmu bls lg klo dia ngedm apa chat kmukesehatan mental kamu lebih penting sih nder,"['batasin', 'komunikasi', 'sma', 'dia', 'aja', 'trs', 'jgn', 'kmu', 'bls', 'lg', 'klo', 'dia', 'ngedm', 'apa', 'chat', 'kmukesehatan', 'mental', 'kamu', 'lebih', 'penting', 'sih', 'nder']","['batasin', 'komunikasi', 'sma', 'aja', 'trs', 'jgn', 'kmu', 'bls', 'lg', 'klo', 'ngedm', 'chat', 'kmukesehatan', 'mental', 'kamu', 'lebih', 'penting', 'sih', 'nder']",batasin komunikasi sma aja trs jgn kmu bls lg klo ngedm chat kmukesehatan mental kamu lebih penting sih nder
Jkt48_rengechon,"Setelah memberanikan diri, tutup mata tutup telinga hingga ada hasil yang nyata. Kadang ada baiknya melarikan diri, demi kesehatan mental dan pikiran",Setelah memberanikan diri tutup mata tutup telinga hingga ada hasil yang nyata Kadang ada baiknya melarikan diri demi kesehatan mental dan pikiran,setelah memberanikan diri tutup mata tutup telinga hingga ada hasil yang nyata kadang ada baiknya melarikan diri demi kesehatan mental dan pikiran,"['setelah', 'memberanikan', 'diri', 'tutup', 'mata', 'tutup', 'telinga', 'hingga', 'ada', 'hasil', 'yang', 'nyata', 'kadang', 'ada', 'baiknya', 'melarikan', 'diri', 'demi', 'kesehatan', 'mental', 'dan', 'pikiran']","['memberanikan', 'diri', 'tutup', 'mata', 'tutup', 'telinga', 'hingga', 'hasil', 'nyata', 'kadang', 'baiknya', 'melarikan', 'diri', 'kesehatan', 'mental', 'pikiran']",berani diri tutup mata tutup telinga hingga hasil nyata kadang baik lari diri sehat mental pikir
purebloodpridee,"@ll_qlp_ll @Rio97333154 @AgoesSoetjipto @RizkyYusufFern1 @lidyaanggraeany @Midjan_La_2 Kesehatan mental itu perlu bang, kalo abgnya nanya “apalagi yg kurang” keknya otaklu kurang deh bg 😁",qlp ll La  Kesehatan mental itu perlu bang kalo abgnya nanya apalagi yg kurang keknya otaklu kurang deh bg,qlp ll la  kesehatan mental itu perlu bang kalo abgnya nanya apalagi yg kurang keknya otaklu kurang deh bg,"['qlp', 'll', 'la', 'kesehatan', 'mental', 'itu', 'perlu', 'bang', 'kalo', 'abgnya', 'nanya', 'apalagi', 'yg', 'kurang', 'keknya', 'otaklu', 'kurang', 'deh', 'bg']","['qlp', 'll', 'la', 'kesehatan', 'mental', 'perlu', 'bang', 'kalo', 'abgnya', 'nanya', 'yg', 'kurang', 'keknya', 'otaklu', 'kurang', 'deh', 'bg']",qlp ll la sehat mental perlu bang kalo abgnya nanya yg kurang kek otaklu kurang deh bg
WEnjelys,"Aku disitu cuman mikir "" berarti keadaan ku waktu itu benar2 parah"" dan pulang dr sana aku search ttg kesehatan mental dan cara ngehindarinya. Kebetulan ak lagi sedikit depresot, trs barusan buka ttg mental health, jd bisa mencegah dan nambah ilmu juga.Semangat! Nevergiveup!",Aku disitu cuman mikir berarti keadaan ku waktu itu benar parah dan pulang dr sana aku search ttg kesehatan mental dan cara ngehindarinya Kebetulan ak lagi sedikit depresot trs barusan buka ttg mental health jd bisa mencegah dan nambah ilmu juga Semangat Nevergiveup,aku disitu cuman mikir berarti keadaan ku waktu itu benar parah dan pulang dr sana aku search ttg kesehatan mental dan cara ngehindarinya kebetulan ak lagi sedikit depresot trs barusan buka ttg mental health jd bisa mencegah dan nambah ilmu juga semangat nevergiveup,"['aku', 'disitu', 'cuman', 'mikir', 'berarti', 'keadaan', 'ku', 'waktu', 'itu', 'benar', 'parah', 'dan', 'pulang', 'dr', 'sana', 'aku', 'search', 'ttg', 'kesehatan', 'mental', 'dan', 'cara', 'ngehindarinya', 'kebetulan', 'ak', 'lagi', 'sedikit', 'depresot', 'trs', 'barusan', 'buka', 'ttg', 'mental', 'health', 'jd', 'bisa', 'mencegah', 'dan', 'nambah', 'ilmu', 'juga', 'semangat', 'nevergiveup']","['aku', 'disitu', 'cuman', 'mikir', 'berarti', 'keadaan', 'ku', 'waktu', 'benar', 'parah', 'pulang', 'dr', 'sana', 'aku', 'search', 'ttg', 'kesehatan', 'mental', 'cara', 'ngehindarinya', 'kebetulan', 'ak', 'sedikit', 'depresot', 'trs', 'barusan', 'buka', 'ttg', 'mental', 'health', 'jd', 'mencegah', 'nambah', 'ilmu', 'semangat', 'nevergiveup']",aku situ cuman mikir arti ada ku waktu benar parah pulang dr sana aku search ttg sehat mental cara ngehindarinya betul ak sedikit depresot trs barusan buka ttg mental health jd cegah nambah ilmu semangat nevergiveup
UGM_FESS,Ugm_fess orang yg tau kesehatan mental seseorang bakal nyebarin ke orang lain ngga ya ? Huhu takut,Ugm fess orang yg tau kesehatan mental seseorang bakal nyebarin ke orang lain ngga ya Huhu takut,ugm fess orang yg tau kesehatan mental seseorang bakal nyebarin ke orang lain ngga ya huhu takut,"['ugm', 'fess', 'orang', 'yg', 'tau', 'kesehatan', 'mental', 'seseorang', 'bakal', 'nyebarin', 'ke', 'orang', 'lain', 'ngga', 'ya', 'huhu', 'takut']","['ugm', 'fess', 'orang', 'tau', 'kesehatan', 'mental', 'seseorang', 'bakal', 'nyebarin', 'orang', 'ngga', 'huhu', 'takut']",ugm fess orang tau sehat mental orang bakal nyebarin orang ngga huhu takut
hehtrid,@SmgMenfess2 kalo aku gpp sih. tanya alesan pisah knpa kalo bisa km berhubungan baik sama mantannya buat kesehatan mental anaknya dan kejelasan pisahnya mereka. gaperlu merasa bgaimna sm mantannya kan mereka pisah bkn karna kmtapi sebelum itu semua pastiin juga mentalmu siap menerima anaknya,kalo aku gpp sih tanya alesan pisah knpa kalo bisa km berhubungan baik sama mantannya buat kesehatan mental anaknya dan kejelasan pisahnya mereka gaperlu merasa bgaimna sm mantannya kan mereka pisah bkn karna kmtapi sebelum itu semua pastiin juga mentalmu siap menerima anaknya,kalo aku gpp sih tanya alesan pisah knpa kalo bisa km berhubungan baik sama mantannya buat kesehatan mental anaknya dan kejelasan pisahnya mereka gaperlu merasa bgaimna sm mantannya kan mereka pisah bkn karna kmtapi sebelum itu semua pastiin juga mentalmu siap menerima anaknya,"['kalo', 'aku', 'gpp', 'sih', 'tanya', 'alesan', 'pisah', 'knpa', 'kalo', 'bisa', 'km', 'berhubungan', 'baik', 'sama', 'mantannya', 'buat', 'kesehatan', 'mental', 'anaknya', 'dan', 'kejelasan', 'pisahnya', 'mereka', 'gaperlu', 'merasa', 'bgaimna', 'sm', 'mantannya', 'kan', 'mereka', 'pisah', 'bkn', 'karna', 'kmtapi', 'sebelum', 'itu', 'semua', 'pastiin', 'juga', 'mentalmu', 'siap', 'menerima', 'anaknya']","['kalo', 'aku', 'gpp', 'sih', 'tanya', 'alesan', 'pisah', 'knpa', 'kalo', 'km', 'berhubungan', 'baik', 'sama', 'mantannya', 'buat', 'kesehatan', 'mental', 'anaknya', 'kejelasan', 'pisahnya', 'gaperlu', 'merasa', 'bgaimna', 'sm', 'mantannya', 'kan', 'pisah', 'bkn', 'karna', 'kmtapi', 'itu', 'semua', 'pastiin', 'mentalmu', 'siap', 'menerima', 'anaknya']",kalo aku gpp sih tanya alesan pisah knpa kalo km hubung baik sama mantan buat sehat mental anak jelas pisah gaperlu rasa bgaimna sm mantan kan pisah bkn karna kmtapi itu semua pastiin mental siap terima anak
binarmentari_,@ezash Gue jujur ngeri sama kesehatan mental dia 🤣,Gue jujur ngeri sama kesehatan mental dia,gue jujur ngeri sama kesehatan mental dia,"['gue', 'jujur', 'ngeri', 'sama', 'kesehatan', 'mental', 'dia']","['gue', 'jujur', 'ngeri', 'sama', 'kesehatan', 'mental']",gue jujur ngeri sama sehat mental
cufives,"Selain menjaga kesehatan badan, menjaga kesehatan mental juga tidak kalah pentingnya di masa-masa sekarang ini. ✊🏻",Selain menjaga kesehatan badan menjaga kesehatan mental juga tidak kalah pentingnya di masa masa sekarang ini,selain menjaga kesehatan badan menjaga kesehatan mental juga tidak kalah pentingnya di masa masa sekarang ini,"['selain', 'menjaga', 'kesehatan', 'badan', 'menjaga', 'kesehatan', 'mental', 'juga', 'tidak', 'kalah', 'pentingnya', 'di', 'masa', 'masa', 'sekarang', 'ini']","['menjaga', 'kesehatan', 'badan', 'menjaga', 'kesehatan', 'mental', 'tidak', 'kalah', 'pentingnya', 'masa', 'masa', 'sekarang']",jaga sehat badan jaga sehat mental tidak kalah penting masa masa sekarang
wonggendeng44,"@calliya_ @aldiardiansya18 @yuniprasetya_ @MTanpabayangan @zans_hzn @repide_ @fullmoonfolks wkwk, dah biarin aja mbak. capek ati nasihatin org bebel. mending minggir aja biar tetep waras. biar kesehatan mental mbak tetep terjaga juga",hzn wkwk dah biarin aja mbak capek ati nasihatin org bebel mending minggir aja biar tetep waras biar kesehatan mental mbak tetep terjaga juga,hzn wkwk dah biarin aja mbak capek ati nasihatin org bebel mending minggir aja biar tetep waras biar kesehatan mental mbak tetep terjaga juga,"['hzn', 'wkwk', 'dah', 'biarin', 'aja', 'mbak', 'capek', 'ati', 'nasihatin', 'org', 'bebel', 'mending', 'minggir', 'aja', 'biar', 'tetep', 'waras', 'biar', 'kesehatan', 'mental', 'mbak', 'tetep', 'terjaga', 'juga']","['hzn', 'wkwk', 'dah', 'biarin', 'aja', 'mbak', 'capek', 'ati', 'nasihatin', 'org', 'bebel', 'mending', 'minggir', 'aja', 'biar', 'tetep', 'waras', 'biar', 'kesehatan', 'mental', 'mbak', 'tetep', 'terjaga']",hzn wkwk dah biarin aja mbak capek ati nasihatin org bebel mending minggir aja biar tetep waras biar sehat mental mbak tetep jaga
the_geotimes,Pentingnya Kesehatan Mental bagi Remaja Indonesia https://t.co/QIYlFbx9eZ,Pentingnya Kesehatan Mental bagi Remaja Indonesia,pentingnya kesehatan mental bagi remaja indonesia,"['pentingnya', 'kesehatan', 'mental', 'bagi', 'remaja', 'indonesia']","['pentingnya', 'kesehatan', 'mental', 'remaja', 'indonesia']",penting sehat mental remaja indonesia
rvoue,bukti nyata kesehatan mental tuh bkn hal sepele,bukti nyata kesehatan mental tuh bkn hal sepele,bukti nyata kesehatan mental tuh bkn hal sepele,"['bukti', 'nyata', 'kesehatan', 'mental', 'tuh', 'bkn', 'hal', 'sepele']","['bukti', 'nyata', 'kesehatan', 'mental', 'tuh', 'bkn', 'sepele']",bukti nyata sehat mental tuh bkn sepele
detikhot,Ayu Aulia tampil di TV dan tampak sehat usai heboh dikabarkan melakukan percobaan bunuh diri. Dia mengaku sudah lama bergelut dengan kesehatan mentalnya. https://t.co/xNd8y9ssyO,Ayu Aulia tampil di TV dan tampak sehat usai heboh dikabarkan melakukan percobaan bunuh diri Dia mengaku sudah lama bergelut dengan kesehatan mentalnya,ayu aulia tampil di tv dan tampak sehat usai heboh dikabarkan melakukan percobaan bunuh diri dia mengaku sudah lama bergelut dengan kesehatan mentalnya,"['ayu', 'aulia', 'tampil', 'di', 'tv', 'dan', 'tampak', 'sehat', 'usai', 'heboh', 'dikabarkan', 'melakukan', 'percobaan', 'bunuh', 'diri', 'dia', 'mengaku', 'sudah', 'lama', 'bergelut', 'dengan', 'kesehatan', 'mentalnya']","['ayu', 'aulia', 'tampil', 'tv', 'tampak', 'sehat', 'usai', 'heboh', 'dikabarkan', 'melakukan', 'percobaan', 'bunuh', 'diri', 'mengaku', 'lama', 'bergelut', 'kesehatan', 'mentalnya']",ayu aulia tampil tv tampak sehat usai heboh kabar laku coba bunuh diri aku lama gelut sehat mental
aosaddictt,@bintangadm @daffaimanuell @putrarnvdr @nanacimowl gua juga dari awal mikir kesehatan mental daffa knp bisa kuat bnr 😭😭,gua juga dari awal mikir kesehatan mental daffa knp bisa kuat bnr,gua juga dari awal mikir kesehatan mental daffa knp bisa kuat bnr,"['gua', 'juga', 'dari', 'awal', 'mikir', 'kesehatan', 'mental', 'daffa', 'knp', 'bisa', 'kuat', 'bnr']","['gua', 'dari', 'awal', 'mikir', 'kesehatan', 'mental', 'daffa', 'knp', 'kuat', 'bnr']",gua dari awal mikir sehat mental daffa knp kuat bnr
lintanglangit15,Apalagi kalau mau wawancara dg napinya pasti ngeri ngeri sedep. Kena mentalnya dobel: karena skripsi plus efeknya buat kesehatan mental habis wawancara. Bisa jadi si napinya menolak kunjungan untuk wawancara kayak Red Cap di episode pertama. Harus disogok pake uang baru mau.,Apalagi kalau mau wawancara dg napinya pasti ngeri ngeri sedep Kena mentalnya dobel karena skripsi plus efeknya buat kesehatan mental habis wawancara Bisa jadi si napinya menolak kunjungan untuk wawancara kayak Red Cap di episode pertama Harus disogok pake uang baru mau,apalagi kalau mau wawancara dg napinya pasti ngeri ngeri sedep kena mentalnya dobel karena skripsi plus efeknya buat kesehatan mental habis wawancara bisa jadi si napinya menolak kunjungan untuk wawancara kayak red cap di episode pertama harus disogok pake uang baru mau,"['apalagi', 'kalau', 'mau', 'wawancara', 'dg', 'napinya', 'pasti', 'ngeri', 'ngeri', 'sedep', 'kena', 'mentalnya', 'dobel', 'karena', 'skripsi', 'plus', 'efeknya', 'buat', 'kesehatan', 'mental', 'habis', 'wawancara', 'bisa', 'jadi', 'si', 'napinya', 'menolak', 'kunjungan', 'untuk', 'wawancara', 'kayak', 'red', 'cap', 'di', 'episode', 'pertama', 'harus', 'disogok', 'pake', 'uang', 'baru', 'mau']","['kalau', 'mau', 'wawancara', 'dg', 'napinya', 'ngeri', 'ngeri', 'sedep', 'kena', 'mentalnya', 'dobel', 'skripsi', 'plus', 'efeknya', 'buat', 'kesehatan', 'mental', 'habis', 'wawancara', 'jadi', 'si', 'napinya', 'menolak', 'kunjungan', 'wawancara', 'kayak', 'red', 'cap', 'episode', 'pertama', 'disogok', 'pake', 'uang', 'baru', 'mau']",kalau mau wawancara dg napinya ngeri ngeri sedep kena mental dobel skripsi plus efek buat sehat mental habis wawancara jadi si napinya tolak kunjung wawancara kayak red cap episode pertama sogok pake uang baru mau
yurisluvv,"semua yang udah terjadi, dijadikan pengalaman aja ya, jangan sampe ke ulang lagi. dan hal-hal yang di sebutkan tadi itu sangat berpengaruh bagi orang yang menjadi sasaran, lebih tepat nya buat kesehatan mental dia.",semua yang udah terjadi dijadikan pengalaman aja ya jangan sampe ke ulang lagi dan hal hal yang di sebutkan tadi itu sangat berpengaruh bagi orang yang menjadi sasaran lebih tepat nya buat kesehatan mental dia,semua yang udah terjadi dijadikan pengalaman aja ya jangan sampe ke ulang lagi dan hal hal yang di sebutkan tadi itu sangat berpengaruh bagi orang yang menjadi sasaran lebih tepat nya buat kesehatan mental dia,"['semua', 'yang', 'udah', 'terjadi', 'dijadikan', 'pengalaman', 'aja', 'ya', 'jangan', 'sampe', 'ke', 'ulang', 'lagi', 'dan', 'hal', 'hal', 'yang', 'di', 'sebutkan', 'tadi', 'itu', 'sangat', 'berpengaruh', 'bagi', 'orang', 'yang', 'menjadi', 'sasaran', 'lebih', 'tepat', 'nya', 'buat', 'kesehatan', 'mental', 'dia']","['semua', 'udah', 'terjadi', 'dijadikan', 'pengalaman', 'aja', 'jangan', 'sampe', 'ulang', 'dan', 'hal', 'di', 'sebutkan', 'tadi', 'sangat', 'berpengaruh', 'orang', 'menjadi', 'sasaran', 'lebih', 'tepat', 'nya', 'buat', 'kesehatan', 'mental']",semua udah jadi jadi alam aja jangan sampe ulang dan hal di sebut tadi sangat pengaruh orang jadi sasar lebih tepat nya buat sehat mental
Airyn01,"8 month di manjain nggak, di bayarnya pake kesehatan mental. I'm sorry for everything... 🙂", month di manjain nggak di bayarnya pake kesehatan mental   sorry for everything, month di manjain nggak di bayarnya pake kesehatan mental   sorry for everything,"['month', 'di', 'manjain', 'nggak', 'di', 'bayarnya', 'pake', 'kesehatan', 'mental', 'sorry', 'for', 'everything']","['month', 'manjain', 'di', 'bayarnya', 'pake', 'kesehatan', 'mental', 'sorry', 'for', 'everything']",month manjain di bayar pake sehat mental sorry for everything
adtyaindahpl,"""ya udahlah, ya."" itu baik untuk kesehatan mental. Saat kenyataan sering nggak sesuai harapan.",ya udahlah ya itu baik untuk kesehatan mental Saat kenyataan sering nggak sesuai harapan,ya udahlah ya itu baik untuk kesehatan mental saat kenyataan sering nggak sesuai harapan,"['ya', 'udahlah', 'ya', 'itu', 'baik', 'untuk', 'kesehatan', 'mental', 'saat', 'kenyataan', 'sering', 'nggak', 'sesuai', 'harapan']","['udahlah', 'itu', 'baik', 'kesehatan', 'mental', 'kenyataan', 'sering', 'sesuai', 'harapan']",udahlah itu baik sehat mental nyata sering sesuai harap
bbyMyatnoekhin,"@tubirfess ga ngerti bgt sma ni bunbun, dia bilang kesehatan mental si salim gimana. apa dia lupa dia pernah bikin sayembara yg which its itu juga bkin mental org rusak -_-",ga ngerti bgt sma ni bunbun dia bilang kesehatan mental si salim gimana apa dia lupa dia pernah bikin sayembara yg which its itu juga bkin mental org rusak,ga ngerti bgt sma ni bunbun dia bilang kesehatan mental si salim gimana apa dia lupa dia pernah bikin sayembara yg which its itu juga bkin mental org rusak,"['ga', 'ngerti', 'bgt', 'sma', 'ni', 'bunbun', 'dia', 'bilang', 'kesehatan', 'mental', 'si', 'salim', 'gimana', 'apa', 'dia', 'lupa', 'dia', 'pernah', 'bikin', 'sayembara', 'yg', 'which', 'its', 'itu', 'juga', 'bkin', 'mental', 'org', 'rusak']","['ga', 'ngerti', 'bgt', 'sma', 'ni', 'bunbun', 'bilang', 'kesehatan', 'mental', 'si', 'salim', 'gimana', 'lupa', 'dia', 'pernah', 'bikin', 'sayembara', 'which', 'its', 'juga', 'bkin', 'mental', 'org', 'rusak']",ga ngerti bgt sma ni bunbun bilang sehat mental si salim gimana lupa dia pernah bikin sayembara which its juga bkin mental org rusak
